frame_idx,image_path,dRel,yRel,vRel,vLead,vLeadK,aLeadK,aLeadTau,status,fcw,modelProb,radar,radarTrackId,raw_vision_dRel,vEgo
1,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/1.png,40.60702133178711,-0.09775280952453613,-0.008191585540771484,10.899946212768555,10.899946212768555,0.0,0.30000001192092896,True,False,0.996109664440155,False,-1,40.60702178955078,10.908137321472168
2,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/2.png,39.58914566040039,-0.09327411651611328,-0.19095516204833984,10.720317840576172,10.720317840576172,0.0,0.30000001192092896,True,False,0.9949536919593811,False,-1,39.58914611816406,10.911273002624512
3,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/3.png,39.99702453613281,-0.13569045066833496,-0.17574262619018555,10.73948860168457,10.73948860168457,0.0,0.30000001192092896,True,False,0.9954929351806641,False,-1,39.99702499389648,10.915231704711914
4,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/4.png,39.55906295776367,-0.12388992309570312,-0.4102659225463867,10.507646560668945,10.507646560668945,0.0,0.30000001192092896,True,False,0.9945780038833618,False,-1,39.55906341552734,10.917912483215332
5,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/5.png,39.19147872924805,-0.15388214588165283,-0.3484621047973633,10.573307991027832,10.573307991027832,0.0,0.30000001192092896,True,False,0.9953285455703735,False,-1,39.191479187011716,10.921770095825195
6,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/6.png,39.39484786987305,-0.13864481449127197,-0.5041875839233398,10.420880317687988,10.420880317687988,0.0,0.30000001192092896,True,False,0.9953782558441162,False,-1,39.394848327636716,10.925067901611328
7,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/7.png,38.07564926147461,-0.12350654602050781,-0.7490935325622559,10.178955078125,10.178955078125,0.0,0.30000001192092896,True,False,0.9927767515182495,False,-1,38.07564971923828,10.928049087524414
8,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/8.png,39.245784759521484,-0.1271219253540039,-0.6272273063659668,10.303117752075195,10.303117752075195,0.0,0.30000001192092896,True,False,0.9951512813568115,False,-1,39.24578521728515,10.93034553527832
9,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/9.png,39.49418258666992,-0.12297308444976807,-0.2401895523071289,10.692797660827637,10.692797660827637,0.0,0.30000001192092896,True,False,0.996320366859436,False,-1,39.49418304443359,10.932987213134766
10,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/10.png,39.31471633911133,-0.09497654438018799,-0.0314793586730957,10.905757904052734,10.905757904052734,0.0,0.30000001192092896,True,False,0.9960646033287048,False,-1,39.314716796875,10.937236785888672
