frame_idx,image_path,dRel,yRel,vRel,vLead,vLeadK,aLeadK,aLeadTau,status,fcw,modelProb,radar,radarTrackId,raw_vision_dRel,vEgo
1,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/1.png,40.112701416015625,-0.029793500900268555,-0.3210258483886719,10.595908164978027,10.595908164978027,0.0,0.30000001192092896,True,False,0.9924994111061096,False,-1,40.112701873779294,10.9169340133667
2,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/2.png,37.259098052978516,0.010730862617492676,-1.1598448753356934,9.76028060913086,9.76028060913086,0.0,0.30000001192092896,True,False,0.9982466697692871,False,-1,37.259098510742184,10.920125961303711
3,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/3.png,40.445682525634766,-0.002553224563598633,-0.4738802909851074,10.449203491210938,10.449203491210938,0.0,0.30000001192092896,True,False,0.9947001934051514,False,-1,40.445682983398434,10.923083305358887
4,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/4.png,39.6541862487793,-0.03301072120666504,0.09915637969970703,11.025883674621582,11.025883674621582,0.0,0.30000001192092896,True,False,0.9918318390846252,False,-1,39.654186706542966,10.926727294921875
5,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/5.png,39.00967788696289,-0.020479440689086914,-0.6424093246459961,10.288859367370605,10.288859367370605,0.0,0.30000001192092896,True,False,0.9940468072891235,False,-1,39.00967834472656,10.931268692016602
6,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/6.png,38.836917877197266,-0.04496657848358154,-0.08601808547973633,10.848037719726562,10.848037719726562,0.0,0.30000001192092896,True,False,0.9914181232452393,False,-1,38.836918334960934,10.934056282043457
7,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/7.png,41.281368255615234,0.1131964921951294,-1.3716707229614258,9.565210342407227,9.565210342407227,0.0,0.30000001192092896,True,False,0.989809513092041,False,-1,41.2813687133789,10.936881065368652
8,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/8.png,39.545799255371094,0.013720035552978516,-0.01718902587890625,10.922455787658691,10.922455787658691,0.0,0.30000001192092896,True,False,0.9923772811889648,False,-1,39.54579971313476,10.939644813537598
9,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/9.png,38.84519577026367,-0.03305864334106445,-0.4646315574645996,10.478065490722656,10.478065490722656,0.0,0.30000001192092896,True,False,0.9934132695198059,False,-1,38.84519622802734,10.942696571350098
10,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/10.png,37.622440338134766,-0.05147731304168701,-0.5228981971740723,10.421789169311523,10.421789169311523,0.0,0.30000001192092896,True,False,0.9953006505966187,False,-1,37.622440795898434,10.944687843322754
11,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/11.png,37.88212585449219,0.05014693737030029,-1.0319929122924805,9.915569305419922,9.915569305419922,0.0,0.30000001192092896,True,False,0.9945464134216309,False,-1,37.882126312255856,10.947562217712402
12,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/12.png,37.6280632019043,-0.105682373046875,-0.36257171630859375,10.588176727294922,10.588176727294922,0.0,0.30000001192092896,True,False,0.9961528182029724,False,-1,37.628063659667966,10.950748443603516
