frame_idx,image_path,dRel,yRel,vRel,vLead,vLeadK,aLeadK,aLeadTau,status,fcw,modelProb,radar,radarTrackId,raw_vision_dRel,vEgo
1,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/1.png,41.27851486206055,-0.1471794843673706,0.06506156921386719,10.969462394714355,10.969462394714355,0.0,0.30000001192092896,True,False,0.9967971444129944,False,-1,41.278515319824216,10.904400825500488
2,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/2.png,41.36442947387695,-0.09382379055023193,-0.004379749298095703,10.902532577514648,10.902532577514648,0.0,0.30000001192092896,True,False,0.9968271851539612,False,-1,41.36442993164062,10.906912803649902
3,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/3.png,39.934364318847656,-0.10338926315307617,0.04101085662841797,10.952495574951172,10.952495574951172,0.0,0.30000001192092896,True,False,0.9947329759597778,False,-1,39.934364776611325,10.911484718322754
4,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/4.png,39.43807601928711,-0.12442755699157715,-0.34924793243408203,10.565323829650879,10.565323829650879,0.0,0.30000001192092896,True,False,0.995477020740509,False,-1,39.43807647705078,10.914571762084961
5,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/5.png,38.94060134887695,-0.15149307250976562,-0.8260459899902344,10.092194557189941,10.092194557189941,0.0,0.30000001192092896,True,False,0.9944756627082825,False,-1,38.94060180664062,10.918240547180176
6,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/6.png,38.93881607055664,-0.14452552795410156,-0.3068699836730957,10.613962173461914,10.613962173461914,0.0,0.30000001192092896,True,False,0.9945536851882935,False,-1,38.93881652832031,10.920831680297852
7,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/7.png,39.2387580871582,-0.12779641151428223,-0.4856452941894531,10.438236236572266,10.438236236572266,0.0,0.30000001192092896,True,False,0.9958977103233337,False,-1,39.23875854492187,10.923881530761719
8,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/8.png,38.48340606689453,-0.14344334602355957,-0.5206170082092285,10.407817840576172,10.407817840576172,0.0,0.30000001192092896,True,False,0.9943219423294067,False,-1,38.4834065246582,10.928434371948242
9,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/9.png,40.07772445678711,-0.11362802982330322,-0.27164793014526367,10.659835815429688,10.659835815429688,0.0,0.30000001192092896,True,False,0.9961328506469727,False,-1,40.07772491455078,10.931483268737793
10,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/10.png,40.366878509521484,-0.10868167877197266,-0.050261497497558594,10.883797645568848,10.883797645568848,0.0,0.30000001192092896,True,False,0.9966323971748352,False,-1,40.36687896728515,10.934059143066406
