frame_idx,image_path,dRel,yRel,vRel,vLead,vLeadK,aLeadK,aLeadTau,status,fcw,modelProb,radar,radarTrackId,raw_vision_dRel,vEgo
1,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/1.png,34.51067352294922,-0.13399970531463623,-0.3221554756164551,10.60042953491211,10.60042953491211,0.0,0.30000001192092896,True,False,0.9985525012016296,False,-1,34.51067398071289,10.922585487365723
2,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/2.png,35.852725982666016,-0.43852388858795166,0.6684541702270508,11.593853950500488,11.593853950500488,0.0,0.30000001192092896,True,False,0.9193388819694519,False,-1,35.852726440429684,10.925399780273438
3,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/3.png,39.5511589050293,-0.022962093353271484,-0.05216836929321289,10.875982284545898,10.875982284545898,0.0,0.30000001192092896,True,False,0.9920870661735535,False,-1,39.551159362792966,10.92815113067627
4,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/4.png,36.34246826171875,-0.01931130886077881,-0.28957223892211914,10.64157485961914,10.64157485961914,0.0,0.30000001192092896,True,False,0.9983194470405579,False,-1,36.34246871948242,10.931146621704102
5,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/5.png,38.63430404663086,0.019229531288146973,-0.7416448593139648,10.192276954650879,10.192276954650879,0.0,0.30000001192092896,True,False,0.9916496276855469,False,-1,38.63430450439453,10.933921813964844
6,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/6.png,38.97021484375,0.05634653568267822,-1.194495677947998,9.742395401000977,9.742395401000977,0.0,0.30000001192092896,True,False,0.9915077686309814,False,-1,38.97021530151367,10.936891555786133
7,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/7.png,36.99417495727539,-0.06103682518005371,-0.5671267509460449,10.372543334960938,10.372543334960938,0.0,0.30000001192092896,True,False,0.9943974018096924,False,-1,36.99417541503906,10.93967056274414
8,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/8.png,37.09452438354492,-0.0555572509765625,-0.6124706268310547,10.329977035522461,10.329977035522461,0.0,0.30000001192092896,True,False,0.9930458664894104,False,-1,37.09452484130859,10.942447662353516
9,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/9.png,38.23163986206055,-0.10618400573730469,-0.08107995986938477,10.863143920898438,10.863143920898438,0.0,0.30000001192092896,True,False,0.9926055669784546,False,-1,38.231640319824216,10.944223403930664
10,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/10.png,31.10427474975586,-0.29129600524902344,2.07443904876709,13.021739959716797,13.021739959716797,0.0,0.30000001192092896,True,False,0.7871547937393188,False,-1,31.10427520751953,10.947300910949707
11,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/11.png,38.01752471923828,-0.14869976043701172,-0.13623332977294922,10.814311981201172,10.814311981201172,0.0,0.30000001192092896,True,False,0.9944276809692383,False,-1,38.01752517700195,10.950545310974121
12,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/12.png,38.70352554321289,-0.0007891654968261719,-0.10637712478637695,10.845573425292969,10.845573425292969,0.0,0.30000001192092896,True,False,0.9919701218605042,False,-1,38.70352600097656,10.951951026916504
13,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/13.png,36.43535232543945,-0.4620664119720459,1.914590835571289,12.870237350463867,12.870237350463867,0.0,0.30000001192092896,True,False,0.8328955173492432,False,-1,36.43535278320312,10.955646514892578
14,/home/pjk/PycharmProjects/openpilot0.9.6/CAP/data/imgs/test_optim_patch26314/14.png,33.5536003112793,-0.4414844512939453,1.726750373840332,12.683351516723633,12.683351516723633,0.0,0.30000001192092896,True,False,0.7925522327423096,False,-1,33.553600769042966,10.9566011428833
